gene_id,vespula_Diseased_1,vespula_Diseased_2,vespula_Diseased_3,vespula_Healthy_1,vespula_Healthy_2,vespula_Healthy_3
FUN_003454,7470,10690,13176,14019,13214,16164
FUN_007024,23,22,45,33,29,0
FUN_014677,100,45,78,16,50,8
FUN_009545,5,4,5,6,7,0
FUN_015439,17,20,25,10,6,0
FUN_015438,23,17,19,11,16,0
FUN_010157,1427,743,1349,819,849,1239
FUN_015436,15,11,20,35,9,2
FUN_015435,0,0,0,0,0,0
FUN_010154,0,0,0,0,2,0
FUN_010153,0,0,0,0,0,0
FUN_010152,1,0,0,4,0,2
FUN_015431,36,25,29,37,28,25
FUN_015430,2,4,4,19,7,0
FUN_012942,0,0,1,1,0,0
FUN_012943,1,0,0,2,0,0
FUN_012940,0,0,0,3,5,0
FUN_012941,2,0,2,5,0,6
FUN_012946,314,505,552,427,495,45
FUN_012947,17,14,15,14,17,5
FUN_012944,0,0,0,0,0,0
FUN_012945,152,177,249,256,188,45
FUN_012948,0,0,0,3,3,0
FUN_012949,2,0,0,0,0,0
FUN_008036,1927,2235,2438,2829,2292,98
FUN_006626,0,0,0,0,0,2
FUN_006627,101,93,133,294,177,77
FUN_006624,57,0,0,1,0,7
FUN_006625,0,0,0,0,0,2
FUN_006622,1403,1460,2625,3161,1682,944
FUN_006623,10027,12682,23167,15645,15301,5322
FUN_006620,23,24,0,52,45,0
FUN_006621,366,300,413,442,295,250
FUN_006628,3,0,0,5,0,0
FUN_006629,2,0,1,11,0,0
FUN_004718,9,3,5,0,1,0
FUN_004719,0,0,0,0,0,0
FUN_013843,0,0,0,0,0,0
FUN_003568,0,0,0,0,0,0
FUN_004249,151,64,82,106,86,15
FUN_003566,8,2,5,12,0,0
FUN_004247,182,141,166,114,115,4
FUN_004712,76,49,104,76,61,0
FUN_004245,49,43,48,20,28,0
FUN_004714,0,0,0,0,0,0
FUN_004243,126,8,45,13,26,0
FUN_003560,0,0,0,0,0,0
FUN_004717,12,9,20,2,2,0
FUN_009955,148,145,174,248,150,218
FUN_009954,106,125,126,331,198,46
FUN_009957,278,153,157,127,203,24
FUN_006359,427,347,488,366,385,88
FUN_009951,80,80,102,152,93,18
FUN_007547,0,0,4,0,0,0
FUN_009953,771,615,1059,710,968,494
FUN_009952,1489,1193,1361,2298,1748,1057
FUN_009959,1305,1544,1912,2486,1718,399
FUN_009958,196,149,180,142,227,80
FUN_002082,12,3,15,0,14,0
FUN_010781,23,0,10,14,0,0
FUN_013000,0,0,0,0,0,0
FUN_000294,88,56,120,53,84,12
FUN_012017,0,2,2,2,3,4
FUN_017198,0,0,0,0,0,0
FUN_006355,0,0,0,0,0,0
FUN_003551,885,655,780,571,620,61
FUN_011208,0,0,0,0,0,0
FUN_011209,0,0,0,0,0,0
FUN_010010,411,593,661,586,593,15
FUN_011204,0,0,0,0,0,0
FUN_011205,0,0,0,0,0,0
FUN_011206,0,0,0,0,0,0
FUN_011207,0,0,0,0,0,0
FUN_011200,710,478,739,759,320,4
FUN_016584,0,0,0,0,0,0
FUN_011202,0,0,0,0,0,0
FUN_011203,0,0,0,0,0,0
FUN_011278,256,349,233,197,208,20
FUN_006061,0,0,0,0,0,0
FUN_016766,72,51,91,54,90,27
FUN_012649,503,878,874,856,524,55
FUN_007475,0,0,0,1,0,0
FUN_011149,72,94,149,268,146,147
FUN_008609,2,0,2,9,5,15
FUN_011143,1908,2241,3539,2899,3511,2247
FUN_008603,0,0,0,19,0,0
FUN_011141,394,342,537,259,341,228
FUN_008601,0,0,0,0,0,0
FUN_008606,0,0,0,2,0,0
FUN_013214,1,1,0,0,0,0
FUN_008604,0,0,0,0,0,0
FUN_011144,118,85,145,99,127,30
FUN_000310,288,288,392,409,407,84
FUN_016761,12,27,25,22,7,0
FUN_000132,4,10,6,10,5,0
FUN_013566,623,540,667,436,542,114
FUN_016588,0,0,0,0,0,0
FUN_016589,0,0,0,0,0,0
FUN_001847,665,433,664,1010,812,758
FUN_001846,0,0,2,2,0,0
FUN_001845,50,85,73,124,145,29
FUN_001844,33,107,24,404,89,42
FUN_001843,13,7,23,5,8,0
FUN_001842,83,29,76,45,6,18
FUN_001841,2424,3761,2566,4106,3298,330
FUN_001840,2180,4054,4917,4786,4564,27872
FUN_000133,0,0,0,0,0,0
FUN_001849,794,882,911,674,985,136
FUN_001848,504,898,1357,758,675,9
FUN_002381,240,192,233,86,117,65
FUN_002380,37,39,96,52,71,53
FUN_002383,505,561,472,390,830,163
FUN_002382,90,120,59,197,162,90
FUN_002385,671,495,497,579,358,118
FUN_002384,2304,554,1203,267,137,29
FUN_002387,52,25,40,21,41,6
FUN_002386,0,0,0,2,8,3
FUN_002389,2657,2488,4211,2968,2528,48
FUN_002388,53,39,43,39,52,0
FUN_003666,150,241,221,217,130,2
FUN_000714,159,171,207,313,258,19
FUN_000715,1009,996,1364,1252,1529,254
FUN_000716,452,588,741,662,726,63
FUN_000717,611,630,862,686,829,139
FUN_000710,6,8,11,4,6,0
FUN_000711,2320,2284,2490,3221,1976,235
FUN_000712,1673,1543,2071,2910,3129,796
FUN_000713,178,304,318,545,363,42
FUN_000718,1463,1529,2622,780,895,381
FUN_000719,34,20,74,110,87,14
FUN_010396,44,30,33,27,26,8
FUN_014816,0,7,0,5,0,0
FUN_000292,7762,11134,12707,10387,7895,1073
FUN_013849,111,66,69,80,43,19
FUN_015415,0,0,0,3,0,0
FUN_000135,0,0,0,0,0,0
FUN_010174,736,725,887,1221,1067,38
FUN_015417,0,0,1,0,0,0
FUN_012788,3,0,3,5,3,4
FUN_012789,7,5,6,4,9,4
FUN_015416,0,0,0,0,0,1
FUN_012780,131,160,365,194,326,19
FUN_012781,251,362,467,325,396,13
FUN_012782,2144,64,795,30,180,0
FUN_012783,47,26,43,27,20,0
FUN_012784,0,0,0,0,0,0
FUN_014818,319,278,284,232,432,42
FUN_012786,0,0,1,0,0,0
FUN_012787,0,5,6,3,4,0
FUN_016498,21,14,28,14,21,0
FUN_016499,131,98,118,110,175,4
FUN_013847,0,0,0,0,0,0
FUN_010173,266,323,471,404,520,220
FUN_013742,0,0,0,0,0,0
FUN_016490,328,252,308,478,483,154
FUN_016491,285,274,280,711,515,23
FUN_016492,435,1673,1105,939,372,734
FUN_016493,19,15,17,10,5,0
FUN_016494,356,254,440,209,322,18
FUN_016495,27,24,32,28,49,18
FUN_016496,0,0,0,0,0,0
FUN_016497,0,0,1,2,5,0
FUN_010638,559,431,837,804,1037,53
FUN_013740,0,0,0,0,0,0
FUN_010632,442,300,472,349,361,112
FUN_013747,0,0,0,0,0,0
FUN_010630,155,81,107,102,166,3
FUN_010631,129,107,156,130,179,27
FUN_010636,115,135,117,156,163,12
FUN_010637,57,62,54,113,143,3
FUN_010634,211,365,424,628,456,102
FUN_010635,69,94,156,75,92,12
FUN_007541,0,0,0,0,0,0
FUN_000137,726,638,746,686,698,216
FUN_014537,35,26,19,34,17,12
FUN_010179,3,2,3,0,4,4
FUN_014536,573,669,1119,704,880,176
FUN_008130,114,127,148,100,173,28
FUN_017220,23,15,16,12,24,2
FUN_003428,294,381,378,267,218,44
FUN_012168,0,0,0,0,0,0
FUN_012169,0,0,5,0,0,0
FUN_013218,0,0,0,0,0,0
FUN_012164,23,21,39,45,76,7
FUN_012165,3,0,0,0,0,0
FUN_012166,0,0,11,0,0,4
FUN_012167,0,0,0,0,0,0
FUN_012160,747,620,1211,975,1281,742
FUN_012161,14894,19495,23429,26705,21360,20852
FUN_012162,39,32,21,186,68,34
FUN_012163,13,9,7,0,0,12
FUN_008220,1027,1504,1280,1655,848,96
FUN_012611,88,114,149,88,196,36
FUN_003028,0,0,0,0,0,0
FUN_017051,1318,908,1233,1028,1076,57
FUN_012616,251,240,336,223,282,59
FUN_012617,198,94,171,112,172,11
FUN_013787,67,96,97,102,81,0
FUN_013786,205,53,121,69,114,6
FUN_013785,552,544,542,602,719,17
FUN_013784,480,561,480,841,456,20
FUN_013783,104,70,126,93,98,25
FUN_013782,103,36,73,31,33,1
FUN_013781,185,159,200,92,147,14
FUN_013780,226,132,172,170,231,10
FUN_006648,1452,1373,1931,1838,2242,1226
FUN_012615,143,104,108,160,133,19
FUN_013789,467,292,472,369,646,38
FUN_013788,856,656,1153,808,1225,92
FUN_002288,266,408,384,294,218,141
FUN_001593,0,0,0,0,0,0
FUN_014475,1,5,7,0,3,0
FUN_007021,27,16,27,46,51,13
FUN_008132,495,442,635,594,589,60
FUN_004298,111,131,203,121,153,42
FUN_012730,0,0,0,0,0,0
FUN_008884,0,0,0,0,0,0
FUN_006019,5491,4559,4200,5357,5325,29887
FUN_006018,17861,25969,33399,30949,30000,28063
FUN_006645,2875,3653,12098,1234,1069,91
FUN_006015,205,138,185,119,114,21
FUN_006014,46,19,28,45,57,0
FUN_006017,1962,4166,3401,1794,1220,27
FUN_006016,0,0,5,2,7,19
FUN_006011,872,2152,712,973,870,95
FUN_008886,570,423,393,837,579,0
FUN_006013,492,483,467,466,488,13
FUN_001770,3208,3614,4180,5552,5889,337
FUN_007148,0,0,0,0,0,0
FUN_008887,13,10,17,111,91,6
FUN_001773,147,158,184,200,201,18
FUN_006942,124,203,249,299,324,24
FUN_011882,94,108,142,124,130,23
FUN_005491,665,373,677,621,1228,49
FUN_011883,33,50,37,23,41,93
FUN_011880,412,491,720,530,493,70
FUN_016429,229,222,337,331,327,13
FUN_011881,643,737,899,686,823,103
FUN_010114,10,11,15,4,6,10
FUN_006946,333,7,50,11,50,7
FUN_001627,159,226,267,370,432,18
FUN_004156,236,170,261,169,265,0
FUN_016775,483,537,566,643,588,196
FUN_002920,77,41,48,33,68,0
FUN_002285,676,527,527,478,697,130
FUN_007140,0,0,0,0,0,0
FUN_002421,0,0,0,6,0,2
FUN_002287,366,299,364,174,307,45
FUN_007142,0,0,1,0,0,0
FUN_014643,1358,1177,1259,1850,2096,184
FUN_014642,187,80,134,165,159,40
FUN_014641,31,4,13,4,13,0
FUN_014640,341,423,386,485,382,71
FUN_014647,292,225,435,166,202,13
FUN_014646,1083,373,690,459,774,124
FUN_014645,0,0,0,3,2,0
FUN_014644,61,40,35,33,52,2
FUN_002424,2,3,0,4,0,10
FUN_014649,233,130,151,221,497,310
FUN_014648,331,274,271,143,167,6
FUN_003803,1089,661,1181,872,976,73
FUN_007145,0,0,0,0,0,0
FUN_009388,622,286,551,428,645,117
FUN_009389,122,68,111,90,127,0
FUN_007498,0,0,0,1,0,0
FUN_014797,713,899,1014,664,849,170
FUN_007146,1,0,0,0,0,0
FUN_008401,2197,1904,1925,1994,2337,217
FUN_007492,776,332,673,295,416,16
FUN_009381,272,168,277,194,327,0
FUN_009382,8672,11028,14770,15382,12984,12633
FUN_009383,15,10,33,71,102,13
FUN_009384,0,0,5,8,2,2
FUN_007497,129,158,298,306,236,3
FUN_009386,251,181,304,171,263,9
FUN_007495,161,245,342,329,242,7
FUN_008151,966,864,1064,1397,1276,101
FUN_003807,790,751,843,886,1086,502
FUN_008389,350,430,415,405,352,135
FUN_008388,63,112,85,74,92,7
FUN_008387,145,738,157,410,377,4
FUN_008404,128,492,248,419,246,45
FUN_008385,482,213,404,287,302,15
FUN_003806,1798,1805,2492,2364,2075,110
FUN_008383,294,322,368,350,438,49
FUN_008382,263,172,212,157,277,28
FUN_008381,797,888,1337,1055,1075,88
FUN_008380,5696,8865,11807,8967,10562,9689
FUN_011925,0,0,0,0,0,0
FUN_000153,5,13,8,1,10,0
FUN_000150,0,0,0,0,0,0
FUN_011926,0,0,0,0,0,0
FUN_000156,0,0,2,0,0,0
FUN_005389,617,458,702,751,947,64
FUN_005434,648,397,737,251,592,14
FUN_005435,233,70,104,159,142,6
FUN_005384,495,356,544,623,466,9
FUN_005385,2159,2008,1508,3484,1241,8
FUN_005438,2,2,1,3,0,0
FUN_005387,1242,613,1471,1366,1211,129
FUN_011929,0,0,0,0,0,0
FUN_005381,672,536,641,1152,955,55
FUN_005382,353,252,356,329,249,118
FUN_005383,2,3,4,2,4,0
FUN_001542,997,869,1750,993,1444,169
FUN_004736,0,0,0,0,0,0
FUN_001540,425,193,339,244,294,2
FUN_001541,98,36,80,70,52,0
FUN_001546,111,114,74,94,87,30
FUN_000499,0,0,0,0,0,0
FUN_001544,0,0,0,0,0,0
FUN_004225,0,0,0,1,0,0
FUN_001548,18,20,12,110,48,9
FUN_000498,2,1,1,2,1,0
FUN_014209,2696,1977,2761,3220,3525,1083
FUN_004527,5,2,5,2,8,0
FUN_004526,9327,9540,9028,7437,4032,1107
FUN_004525,1108,901,1350,1362,1545,640
FUN_004524,305,243,283,278,208,111
FUN_004523,177,226,246,178,190,62
FUN_004522,824,813,988,816,811,61
FUN_004521,1614,1361,1986,2694,2824,1009
FUN_004520,262,225,343,485,502,3111
FUN_009564,523,572,1301,382,369,0
FUN_010214,994,1160,1376,2147,1623,134
FUN_007726,0,0,0,0,3,0
FUN_007727,30,53,58,51,87,5
FUN_007720,0,0,0,0,0,0
FUN_009561,784,751,961,1013,1013,2
FUN_004529,506,442,794,753,752,652
FUN_004221,4,0,0,8,0,0
FUN_008163,0,0,0,0,0,0
FUN_008162,283,188,172,331,208,40
FUN_007876,0,0,0,0,0,0
FUN_008160,201,227,154,84,78,23
FUN_008167,0,0,0,0,0,0
FUN_008166,0,0,0,0,0,0
FUN_008165,17,10,13,11,16,18
FUN_005701,6,0,4,7,4,19
FUN_000493,3340,3800,3277,7587,3268,1037
FUN_008169,0,0,0,0,0,0
FUN_003503,0,0,0,0,0,0
FUN_007878,57,0,14,0,0,0
FUN_007879,57,49,58,206,127,2
FUN_011739,557,610,634,785,539,54
FUN_013970,321,374,352,435,483,54
FUN_013971,65,61,62,161,107,33
FUN_005654,0,0,0,0,0,0
FUN_014253,117,131,160,676,439,246
FUN_005652,0,0,1,0,0,0
FUN_013975,184,164,141,174,133,28
FUN_014256,37,22,28,57,60,47
FUN_013977,1365,880,1605,1097,1476,136
FUN_013978,759,521,739,684,885,88
FUN_013979,75,44,51,34,23,0
FUN_010640,1117,1365,1802,1699,1523,465
FUN_014201,98,77,38,55,203,48
FUN_005658,0,0,0,0,0,0
FUN_005257,2315,2847,3980,4682,2864,101
FUN_001094,0,0,0,0,0,0
FUN_001095,0,0,0,0,0,0
FUN_001096,8,10,7,4,9,0
FUN_014200,4713,4946,6442,7352,6234,389
FUN_001090,0,0,0,0,0,0
FUN_001091,7,4,3,7,7,0
FUN_001092,0,0,0,0,0,0
FUN_001093,0,0,0,0,0,0
FUN_013927,17,19,39,56,42,0
FUN_005255,1726,1997,2657,2170,2019,566
FUN_001098,0,0,0,0,0,0
FUN_001099,0,0,0,0,0,0
FUN_004229,2,0,0,0,2,0
FUN_017058,13,9,3,5,17,0
FUN_000231,568,553,916,525,569,210
FUN_013323,0,0,0,0,0,0
FUN_005606,0,0,0,0,0,0
FUN_000075,915,1258,1426,1090,1340,79
FUN_000769,3,2,3,7,2,0
FUN_004383,1078,1608,2273,1678,1183,66
FUN_004382,1152,1849,2284,2672,2723,1261
FUN_004381,17840,19416,27510,22644,9329,1634
FUN_004380,2220,3385,6691,2138,5922,1599
FUN_004387,980,902,839,956,857,37
FUN_004386,491,497,464,551,623,88
FUN_004385,905,931,788,796,496,51
FUN_004384,1078,1085,1104,1299,965,18
FUN_004389,9220,13547,17237,15298,13927,7484
FUN_004388,2624,3174,3461,2593,2977,158
FUN_012805,21,11,21,25,28,47
FUN_007873,0,0,0,2,0,0
FUN_006728,765,486,1197,889,1544,57
FUN_012802,400,420,659,343,492,91
FUN_008152,0,0,0,0,0,0
FUN_001044,25,27,34,35,27,0
FUN_001042,20,14,22,27,20,0
FUN_008963,0,0,0,0,0,0
FUN_002840,15,10,11,8,11,7
FUN_005920,551,401,529,485,486,23
FUN_008961,0,0,0,0,0,0
FUN_012470,340,488,583,469,364,76
FUN_010401,5,0,0,0,0,0
FUN_010400,56,0,6,0,9,3
FUN_015123,69,65,95,112,103,15
FUN_003716,687,489,554,548,744,67
FUN_015125,491,474,424,743,415,16
FUN_015124,76,54,94,68,74,31
FUN_015127,0,1,3,10,0,0
FUN_003712,0,0,0,1,0,0
FUN_015129,0,0,0,0,0,0
FUN_010408,3,0,0,0,0,0
FUN_003719,83,141,117,94,73,8
FUN_003718,903,1023,1719,1441,1443,728
FUN_006726,9,5,13,11,2,0
FUN_008965,13,32,14,10,6,0
FUN_005921,394,432,443,386,415,34
FUN_008964,0,0,0,0,0,0
FUN_010249,0,0,0,0,0,0
FUN_006389,2641,2520,2942,2214,1880,1368
FUN_006388,405,420,426,498,511,42
FUN_006839,0,0,0,0,0,0
FUN_006838,0,2,1,2,0,0
FUN_006385,151,194,137,168,283,9
FUN_006836,0,0,0,0,0,0
FUN_006835,3620,6517,10362,12940,5149,461
FUN_006386,107,39,67,178,124,24
FUN_006833,4,1,0,8,2,2
FUN_006380,66,36,62,44,34,213
FUN_006383,0,0,0,3,0,3
FUN_006830,7,3,3,33,29,0
FUN_002652,0,0,0,2,0,0
FUN_007817,230,332,384,235,235,25
FUN_000070,22,17,15,8,7,0
FUN_008089,307,290,271,318,259,21
FUN_009852,0,0,0,0,0,0
FUN_004296,9,10,3,15,3,0
FUN_005923,81,94,98,134,106,16
FUN_007204,0,0,0,0,0,0
FUN_002932,267,234,316,291,377,28
FUN_004222,4,0,2,6,9,0
FUN_003278,473,531,551,423,684,11
FUN_013374,0,0,0,0,0,0
FUN_004959,120,109,117,186,177,62
FUN_000073,6,7,5,1,5,0
FUN_002212,0,0,0,0,0,0
FUN_003430,1160,1630,1423,1529,970,474
FUN_004956,289,278,504,350,420,116
FUN_008157,288,374,394,364,319,3
FUN_003277,1049,1082,1449,1336,1010,23
FUN_004954,0,3,2,25,12,0
FUN_002582,214,294,232,519,318,35
FUN_002448,150,153,153,173,195,40
FUN_002449,366,404,511,505,515,2
FUN_002442,5,7,6,18,0,3
FUN_007123,0,0,0,0,2,3
FUN_007120,0,0,0,0,0,0
FUN_002441,185,248,195,326,114,49
FUN_002446,165,190,302,188,237,90
FUN_007127,0,0,0,0,0,0
FUN_007124,0,0,0,0,0,0
FUN_002445,651,588,559,726,767,151
FUN_012319,0,0,0,3,2,0
FUN_012318,26,19,30,63,32,1
FUN_016399,0,0,0,0,0,0
FUN_012313,684,503,777,387,534,6
FUN_012312,6,3,2,4,7,0
FUN_012311,229,195,253,311,321,26
FUN_003271,24,0,0,0,0,0
FUN_012317,915,966,1332,789,865,410
FUN_012316,81,48,66,42,29,0
FUN_012315,666,519,868,672,855,124
FUN_012314,17193,26477,30350,32933,31903,20912
FUN_013378,0,0,0,0,0,0
FUN_014419,1,0,0,2,0,0
FUN_013376,2,0,0,0,0,0
FUN_014417,0,0,0,0,0,0
FUN_014414,11,8,29,5,10,0
FUN_013375,0,0,0,0,0,0
FUN_014412,13,13,8,9,12,0
FUN_013373,0,0,0,0,0,0
FUN_013370,0,0,0,0,0,0
FUN_014411,0,0,0,0,0,0
FUN_014557,179,131,250,293,390,504
FUN_008155,4,8,7,16,11,0
FUN_012609,0,0,2,0,0,12
FUN_007261,78,79,56,286,76,9
FUN_011469,712,901,1349,972,1074,451
FUN_007263,552,791,873,823,732,30
FUN_007262,2818,2908,3911,3815,3953,188
FUN_007265,106,128,100,137,172,27
FUN_007264,1465,1446,1385,2456,2407,56
FUN_007267,313,216,323,538,1004,25
FUN_007266,905,1008,1051,938,1181,457
FUN_011460,35,23,10,17,11,5
FUN_007268,410,172,336,331,364,11
FUN_009982,0,0,0,0,0,0
FUN_011463,497,330,629,414,450,47
FUN_011464,0,2,6,11,14,0
FUN_011465,39,17,36,111,97,17
FUN_011466,103,27,100,101,69,4
FUN_011467,674,479,798,649,624,73
FUN_000963,131,161,126,189,116,0
FUN_000962,48,75,61,57,66,5
FUN_000961,645,588,651,487,516,0
FUN_000960,408,433,691,457,606,81
FUN_000967,64,48,61,328,207,6
FUN_000966,1216,1540,1680,1477,1549,68
FUN_000965,304,249,328,302,307,0
FUN_000964,317,365,393,342,356,9
FUN_000969,13041,17991,19891,21178,19520,10876
FUN_000968,603,372,552,363,509,4
FUN_013192,0,0,0,0,0,0
FUN_013193,0,0,0,0,0,0
FUN_003924,463,234,337,376,300,24
FUN_003925,0,1,0,0,0,1
FUN_013196,0,0,0,0,0,0
FUN_003923,114,56,59,86,74,3
FUN_003920,87,65,47,428,148,96
FUN_003921,11,4,10,48,14,2
FUN_009983,0,0,2,0,3,0
FUN_013198,0,0,0,0,0,0
FUN_013199,0,0,0,0,0,0
FUN_014555,21,14,30,52,41,35
FUN_003928,0,0,0,0,0,0
FUN_003929,0,0,3,0,0,0
FUN_002039,0,3,4,8,9,0
FUN_002038,187,161,208,272,147,18
FUN_009713,0,0,0,0,0,0
FUN_002032,981,1138,1017,1876,1712,93
FUN_002031,1792,3659,3548,1616,1977,6
FUN_002030,268,125,225,186,308,10
FUN_002037,88,58,73,40,120,13
FUN_009716,0,0,0,0,5,0
FUN_008635,404,494,638,934,828,114
FUN_002034,334,333,395,313,415,11
FUN_009217,0,0,0,0,0,0
FUN_012559,0,0,0,0,0,0
FUN_016602,42,34,30,96,54,0
FUN_003436,86,100,191,368,392,225
FUN_009981,15,7,17,20,27,9
FUN_015299,0,0,0,0,0,0
FUN_003437,0,0,0,0,0,0
FUN_016119,27,14,35,47,35,7
FUN_016118,47,49,50,25,25,23
FUN_016111,0,0,0,0,0,0
FUN_016110,1,0,2,0,0,0
FUN_016113,0,0,0,0,0,2
FUN_016112,0,0,2,0,0,16
FUN_016115,0,0,0,1,0,0
FUN_016114,1,0,1,1,0,2
FUN_016117,234,111,141,90,83,3
FUN_016116,1,0,0,0,0,0
FUN_009987,0,0,0,0,0,0
FUN_015929,0,0,0,0,4,0
FUN_011319,0,0,0,0,0,0
FUN_003439,0,0,0,0,0,0
FUN_012964,115,66,92,54,69,5
FUN_012965,57,19,105,23,49,0
FUN_012966,1119,407,719,670,875,19
FUN_012967,691,507,651,562,447,16
FUN_012960,18,20,10,17,44,5
FUN_012961,68,76,49,66,113,139
FUN_012962,293,307,270,350,334,15
FUN_012963,383,358,343,375,504,32
FUN_006600,14,17,13,15,13,0
FUN_006601,2,0,2,3,0,0
FUN_006602,0,0,0,0,0,0
FUN_006603,13,2,14,0,5,0
FUN_012968,38,32,33,38,53,106
FUN_006605,50,38,727,300,1532,0
FUN_006606,60,51,444,119,716,11
FUN_006607,0,7,5,9,6,0
FUN_002596,265,79,133,130,162,82
FUN_004926,1,0,0,0,0,0
FUN_011595,30,43,14,62,49,115
FUN_003540,77,103,96,80,42,74
FUN_003541,43,74,60,87,54,0
FUN_003542,1644,2290,2474,2272,1892,74
FUN_004263,259,221,324,340,210,51
FUN_003544,79,91,103,113,39,8
FUN_003545,333,235,528,557,364,108
FUN_003546,315,696,625,538,244,8
FUN_009978,0,0,0,2,0,0
FUN_009977,0,0,0,0,0,0
FUN_003549,147,179,183,182,135,43
FUN_009975,78,38,80,389,402,21
FUN_009974,0,0,0,0,5,0
FUN_009973,0,0,0,0,0,0
FUN_009972,184,400,327,239,239,321
FUN_009971,389,416,930,650,667,25
FUN_009970,7,11,15,21,9,8
FUN_007082,333,1,17,6,5,0
FUN_015294,0,0,0,0,0,0
FUN_011108,307,420,335,330,430,27
FUN_017133,0,0,0,0,0,0
FUN_004153,493,239,435,280,333,39
FUN_013066,250,225,294,213,185,110
FUN_014752,0,0,0,0,0,0
FUN_014317,2,0,0,0,0,0
FUN_008598,0,0,0,0,0,0
FUN_008599,0,0,0,0,1,1
FUN_008592,171,151,149,110,54,187
FUN_008593,2,4,1,5,3,4
FUN_008590,1012,1169,881,601,307,67
FUN_008591,67,91,67,54,25,11
FUN_011042,494,565,547,455,526,17
FUN_008597,0,0,0,0,0,0
FUN_008594,2,0,0,0,0,0
FUN_008595,0,0,4,0,0,0
FUN_000369,0,0,0,0,0,0
FUN_000368,0,0,0,0,0,0
FUN_011264,6,0,11,13,9,0
FUN_011265,0,3,6,0,0,0
FUN_011262,0,0,0,0,0,0
FUN_011263,1882,2503,715,23405,2149,1209
FUN_014691,202,32,86,153,117,13
FUN_011261,0,0,0,0,0,0
FUN_000361,1,0,2,0,7,3
FUN_000360,1,0,0,0,0,0
FUN_000363,256,289,268,534,804,37
FUN_000362,426,302,571,273,313,56
FUN_000365,0,0,0,0,0,0
FUN_000364,43,30,60,92,64,27
FUN_000367,9,0,0,0,0,0
FUN_000366,2,0,2,0,0,0
FUN_001379,0,0,0,0,0,0
FUN_001378,0,0,0,0,0,0
FUN_001371,0,0,0,0,0,0
FUN_001370,0,0,0,0,0,0
FUN_001373,3,0,0,3,1,0
FUN_001372,0,0,0,1,0,0
FUN_001375,0,0,0,0,0,0
FUN_001374,0,0,0,0,0,0
FUN_001377,0,0,0,0,0,0
FUN_001376,0,0,0,0,0,0
FUN_007457,0,0,0,0,0,0
FUN_009215,0,0,0,0,0,0
FUN_002631,0,0,0,0,0,97
FUN_002630,0,0,0,0,0,0
FUN_002633,318,215,450,241,253,0
FUN_002632,8,9,0,8,17,0
FUN_008628,77,79,93,104,94,5
FUN_008629,71,76,100,156,121,0
FUN_002637,82,15,27,28,30,0
FUN_002636,291,88,234,78,109,9
FUN_008624,417,549,547,585,481,10
FUN_002638,173,134,236,125,229,17
FUN_011127,175,119,232,206,267,6
FUN_008627,82,99,114,136,107,34
FUN_008620,106,144,99,183,79,6
FUN_008621,113,138,143,172,132,1
FUN_008622,54,84,97,93,46,0
FUN_008623,393,351,414,350,267,6
FUN_017137,0,0,0,0,0,0
FUN_011697,55,45,71,68,90,11
FUN_011696,0,0,0,1,0,0
FUN_011695,243,145,309,683,437,28
FUN_011694,204,475,314,449,610,439
FUN_011693,868,605,583,1296,363,0
FUN_011692,29,12,2,7,9,0
FUN_000778,27,41,24,109,72,11
FUN_011690,8,11,14,9,24,35
FUN_000776,31,49,33,25,27,4
FUN_000777,9,15,9,4,5,0
FUN_000774,141,104,144,95,120,4
FUN_000775,515,482,521,641,763,12
FUN_000772,438,869,774,256,653,0
FUN_000773,0,9,3,10,13,0
FUN_011699,24,23,36,21,21,2
FUN_000771,14,0,8,0,0,0
FUN_014316,0,0,0,0,0,0
FUN_013350,0,0,0,0,0,0
FUN_000977,62,58,58,61,63,2
FUN_001932,172,157,99,127,205,7
FUN_011519,1173,939,1308,1093,1163,327
FUN_007462,0,0,0,0,0,0
FUN_011160,679,794,719,700,616,34
FUN_015108,184,149,199,149,155,37
FUN_003510,0,0,3,0,5,0
FUN_016873,1176,1482,1807,1716,2060,372
FUN_012762,0,0,0,0,0,0
FUN_012763,11,0,7,2,1,2
FUN_012760,0,0,0,0,0,0
FUN_012761,0,0,0,0,0,0
FUN_012766,0,0,0,0,0,0
FUN_012767,0,0,0,0,0,0
FUN_012764,0,0,0,0,0,0
FUN_012765,0,0,0,0,0,0
FUN_012768,0,0,0,1,0,0
FUN_012769,2,0,4,0,0,0
FUN_016472,0,0,0,0,0,0
FUN_015378,95,61,46,50,70,4
FUN_016470,0,0,0,0,0,0
FUN_016471,0,0,0,0,0,0
FUN_016476,37,37,46,52,43,0
FUN_016477,2035,2837,3983,3042,3804,1350
FUN_016474,154,167,202,402,156,42
FUN_016475,0,0,0,0,0,0
FUN_016478,667,644,979,563,820,506
FUN_016479,252,3,36,0,8,0
FUN_005078,87,103,166,92,72,0
FUN_003764,545,596,623,767,656,42
FUN_003577,0,0,0,0,0,0
FUN_011870,19,21,28,46,21,15
FUN_010618,758,432,519,571,512,15
FUN_010619,117,68,89,78,125,0
FUN_010614,562,473,562,653,545,21
FUN_011877,0,0,0,0,0,0
FUN_010616,89,80,105,92,85,12
FUN_010617,194,55,64,39,66,0
FUN_010610,135,113,110,94,59,8
FUN_010611,60,48,53,267,121,0
FUN_010612,24,37,38,48,28,0
